nome;valor_venda;quantidade;id_categoria;descricao
produto_cantina12100;9.17;43;9;descricao12100
produto_cantina12101;30.64;40;6;descricao12101
produto_cantina12102;4.4;31;8;descricao12102
produto_cantina12103;14.81;38;6;descricao12103
produto_cantina12104;20.56;30;14;descricao12104
produto_cantina12105;48.09;26;14;descricao12105
produto_cantina12106;18.63;23;13;descricao12106
produto_cantina12107;17.57;27;11;descricao12107
produto_cantina12108;35.95;39;19;descricao12108
produto_cantina12109;5.4;8;18;descricao12109
produto_cantina12110;18.51;3;1;descricao12110
produto_cantina12111;33.15;9;4;descricao12111
produto_cantina12112;3.62;32;17;descricao12112
produto_cantina12113;42.66;44;18;descricao12113
produto_cantina12114;36.94;4;4;descricao12114
produto_cantina12115;47.97;28;12;descricao12115
produto_cantina12116;20.88;13;6;descricao12116
produto_cantina12117;6.82;27;16;descricao12117
produto_cantina12118;9.1;30;1;descricao12118
produto_cantina12119;33.29;27;19;descricao12119
produto_cantina12120;30.75;25;19;descricao12120
produto_cantina12121;8.43;31;18;descricao12121
produto_cantina12122;14.49;20;11;descricao12122
produto_cantina12123;9.59;4;14;descricao12123
produto_cantina12124;39.2;25;14;descricao12124
produto_cantina12125;28.37;23;7;descricao12125
produto_cantina12126;6.96;1;15;descricao12126
produto_cantina12127;30.2;42;11;descricao12127
produto_cantina12128;38.52;47;11;descricao12128
produto_cantina12129;25.48;18;7;descricao12129
produto_cantina12130;5.45;30;15;descricao12130
produto_cantina12131;26.69;18;3;descricao12131
produto_cantina12132;8.27;43;8;descricao12132
produto_cantina12133;24.59;27;16;descricao12133
produto_cantina12134;44.45;49;3;descricao12134
produto_cantina12135;42.73;12;18;descricao12135
produto_cantina12136;42.9;29;2;descricao12136
produto_cantina12137;4.48;25;9;descricao12137
produto_cantina12138;5.84;11;9;descricao12138
produto_cantina12139;18.1;40;17;descricao12139
produto_cantina12140;41.08;18;19;descricao12140
produto_cantina12141;31.22;6;7;descricao12141
produto_cantina12142;11.39;34;11;descricao12142
produto_cantina12143;28.53;35;16;descricao12143
produto_cantina12144;20.51;33;18;descricao12144
produto_cantina12145;18.24;30;1;descricao12145
produto_cantina12146;4.02;40;13;descricao12146
produto_cantina12147;24.83;17;19;descricao12147
produto_cantina12148;49.34;36;8;descricao12148
produto_cantina12149;9.62;17;17;descricao12149
produto_cantina12150;40.43;18;19;descricao12150
produto_cantina12151;15.86;47;2;descricao12151
produto_cantina12152;34.46;49;10;descricao12152
produto_cantina12153;48.78;19;3;descricao12153
produto_cantina12154;17.59;15;2;descricao12154
produto_cantina12155;27.25;5;12;descricao12155
produto_cantina12156;10.72;19;3;descricao12156
produto_cantina12157;42.54;36;11;descricao12157
produto_cantina12158;34.84;45;15;descricao12158
produto_cantina12159;7.4;40;8;descricao12159
produto_cantina12160;16.76;31;5;descricao12160
produto_cantina12161;23.15;40;12;descricao12161
produto_cantina12162;9.35;34;9;descricao12162
produto_cantina12163;36.48;37;15;descricao12163
produto_cantina12164;49.51;18;5;descricao12164
produto_cantina12165;2.16;30;5;descricao12165
produto_cantina12166;38.34;16;19;descricao12166
produto_cantina12167;31.79;50;11;descricao12167
produto_cantina12168;38.08;32;11;descricao12168
produto_cantina12169;18.9;34;8;descricao12169
produto_cantina12170;6.84;29;14;descricao12170
produto_cantina12171;25.59;46;9;descricao12171
produto_cantina12172;46.06;50;2;descricao12172
produto_cantina12173;4.63;30;18;descricao12173
produto_cantina12174;35.79;46;5;descricao12174
produto_cantina12175;34.62;46;12;descricao12175
produto_cantina12176;39.84;19;19;descricao12176
produto_cantina12177;36.19;19;5;descricao12177
produto_cantina12178;16.99;30;5;descricao12178
produto_cantina12179;33.18;26;16;descricao12179
produto_cantina12180;36.57;18;18;descricao12180
produto_cantina12181;21.21;35;9;descricao12181
produto_cantina12182;36.56;31;20;descricao12182
produto_cantina12183;24.94;44;18;descricao12183
produto_cantina12184;41.17;30;8;descricao12184
produto_cantina12185;34.1;5;6;descricao12185
produto_cantina12186;26.55;43;20;descricao12186
produto_cantina12187;4.97;32;12;descricao12187
produto_cantina12188;18.03;23;7;descricao12188
produto_cantina12189;8.93;37;16;descricao12189
produto_cantina12190;8.91;6;7;descricao12190
produto_cantina12191;25.46;13;4;descricao12191
produto_cantina12192;15.41;16;9;descricao12192
produto_cantina12193;22.19;23;18;descricao12193
produto_cantina12194;48.78;16;1;descricao12194
produto_cantina12195;42.33;42;7;descricao12195
produto_cantina12196;15.78;45;10;descricao12196
produto_cantina12197;11.21;17;6;descricao12197
produto_cantina12198;18.35;10;5;descricao12198
produto_cantina12199;26.18;35;9;descricao12199
produto_cantina12200;8.42;26;5;descricao12200
produto_cantina12201;6.21;20;10;descricao12201
produto_cantina12202;12.82;19;20;descricao12202
produto_cantina12203;18.24;34;10;descricao12203
produto_cantina12204;45.63;31;10;descricao12204
produto_cantina12205;2.87;43;10;descricao12205
produto_cantina12206;40.99;5;8;descricao12206
produto_cantina12207;16.53;30;15;descricao12207
produto_cantina12208;45.01;2;8;descricao12208
produto_cantina12209;43.18;48;1;descricao12209
produto_cantina12210;33.45;13;19;descricao12210
produto_cantina12211;32.16;40;11;descricao12211
produto_cantina12212;45.88;35;20;descricao12212
produto_cantina12213;27.99;6;20;descricao12213
produto_cantina12214;5.92;38;5;descricao12214
produto_cantina12215;4.38;37;5;descricao12215
produto_cantina12216;10.99;13;11;descricao12216
produto_cantina12217;28.13;4;6;descricao12217
produto_cantina12218;36.99;22;8;descricao12218
produto_cantina12219;48.27;36;9;descricao12219
produto_cantina12220;27.53;7;2;descricao12220
produto_cantina12221;34.95;25;4;descricao12221
produto_cantina12222;32.4;15;6;descricao12222
produto_cantina12223;13.08;28;18;descricao12223
produto_cantina12224;17.95;4;20;descricao12224
produto_cantina12225;34.87;12;11;descricao12225
produto_cantina12226;19.78;4;6;descricao12226
produto_cantina12227;13.5;40;11;descricao12227
produto_cantina12228;11.57;9;5;descricao12228
produto_cantina12229;27.21;43;13;descricao12229
produto_cantina12230;34.92;47;7;descricao12230
produto_cantina12231;22.63;5;17;descricao12231
produto_cantina12232;17.28;32;11;descricao12232
produto_cantina12233;35.97;22;15;descricao12233
produto_cantina12234;40.61;46;7;descricao12234
produto_cantina12235;14.55;5;15;descricao12235
produto_cantina12236;17.58;46;19;descricao12236
produto_cantina12237;20.27;33;14;descricao12237
produto_cantina12238;36.3;14;11;descricao12238
produto_cantina12239;10.51;5;20;descricao12239
produto_cantina12240;36.53;29;16;descricao12240
produto_cantina12241;28.4;30;18;descricao12241
produto_cantina12242;35.3;24;15;descricao12242
produto_cantina12243;34.75;13;4;descricao12243
produto_cantina12244;8.62;43;20;descricao12244
produto_cantina12245;40.33;27;16;descricao12245
produto_cantina12246;2.19;14;2;descricao12246
produto_cantina12247;34.88;16;4;descricao12247
produto_cantina12248;49.33;20;20;descricao12248
produto_cantina12249;34.87;5;10;descricao12249
produto_cantina12250;13.19;16;19;descricao12250
produto_cantina12251;24.68;30;13;descricao12251
produto_cantina12252;49.19;5;16;descricao12252
produto_cantina12253;28.15;3;16;descricao12253
produto_cantina12254;21.61;36;15;descricao12254
produto_cantina12255;49.64;48;8;descricao12255
produto_cantina12256;42.75;32;10;descricao12256
produto_cantina12257;10.57;31;6;descricao12257
produto_cantina12258;18.24;18;18;descricao12258
produto_cantina12259;33.71;34;15;descricao12259
produto_cantina12260;6.91;39;5;descricao12260
produto_cantina12261;36.98;17;15;descricao12261
produto_cantina12262;42.0;22;14;descricao12262
produto_cantina12263;17.44;25;20;descricao12263
produto_cantina12264;32.14;6;1;descricao12264
produto_cantina12265;21.56;19;20;descricao12265
produto_cantina12266;25.51;43;1;descricao12266
produto_cantina12267;36.74;11;9;descricao12267
produto_cantina12268;7.46;4;19;descricao12268
produto_cantina12269;19.15;6;5;descricao12269
produto_cantina12270;16.31;42;16;descricao12270
produto_cantina12271;45.31;43;10;descricao12271
produto_cantina12272;38.87;1;13;descricao12272
produto_cantina12273;21.51;6;19;descricao12273
produto_cantina12274;7.13;21;7;descricao12274
produto_cantina12275;11.87;50;18;descricao12275
produto_cantina12276;20.19;38;13;descricao12276
produto_cantina12277;7.85;5;13;descricao12277
produto_cantina12278;22.59;42;15;descricao12278
produto_cantina12279;40.76;2;17;descricao12279
produto_cantina12280;20.61;41;9;descricao12280
produto_cantina12281;47.86;15;7;descricao12281
produto_cantina12282;30.68;8;5;descricao12282
produto_cantina12283;25.32;47;20;descricao12283
produto_cantina12284;48.71;48;17;descricao12284
produto_cantina12285;28.79;30;20;descricao12285
produto_cantina12286;43.91;6;7;descricao12286
produto_cantina12287;23.71;30;3;descricao12287
produto_cantina12288;3.52;28;16;descricao12288
produto_cantina12289;34.51;10;5;descricao12289
produto_cantina12290;10.23;48;2;descricao12290
produto_cantina12291;34.61;44;16;descricao12291
produto_cantina12292;11.18;12;4;descricao12292
produto_cantina12293;21.19;16;15;descricao12293
produto_cantina12294;4.11;6;13;descricao12294
produto_cantina12295;36.46;47;13;descricao12295
produto_cantina12296;29.38;8;16;descricao12296
produto_cantina12297;36.94;29;12;descricao12297
produto_cantina12298;30.56;34;17;descricao12298
produto_cantina12299;28.31;25;4;descricao12299
produto_cantina12300;26.65;14;12;descricao12300
produto_cantina12301;22.21;22;2;descricao12301
produto_cantina12302;40.42;36;20;descricao12302
produto_cantina12303;12.5;47;19;descricao12303
produto_cantina12304;34.53;21;8;descricao12304
produto_cantina12305;44.04;33;12;descricao12305
produto_cantina12306;21.28;9;15;descricao12306
produto_cantina12307;17.05;22;6;descricao12307
produto_cantina12308;10.14;23;3;descricao12308
produto_cantina12309;5.7;31;2;descricao12309
produto_cantina12310;44.08;44;15;descricao12310
produto_cantina12311;8.59;45;17;descricao12311
produto_cantina12312;25.15;1;12;descricao12312
produto_cantina12313;23.24;12;11;descricao12313
produto_cantina12314;44.14;45;13;descricao12314
produto_cantina12315;18.06;34;4;descricao12315
produto_cantina12316;42.13;35;6;descricao12316
produto_cantina12317;8.29;20;10;descricao12317
produto_cantina12318;38.38;34;10;descricao12318
produto_cantina12319;9.84;37;4;descricao12319
produto_cantina12320;34.52;13;3;descricao12320
produto_cantina12321;48.67;4;11;descricao12321
produto_cantina12322;10.84;39;17;descricao12322
produto_cantina12323;23.21;18;5;descricao12323
produto_cantina12324;20.85;43;4;descricao12324
produto_cantina12325;31.49;1;3;descricao12325
produto_cantina12326;12.49;26;3;descricao12326
produto_cantina12327;38.31;50;14;descricao12327
produto_cantina12328;32.54;12;8;descricao12328
produto_cantina12329;37.86;29;7;descricao12329
produto_cantina12330;36.91;44;15;descricao12330
produto_cantina12331;16.17;2;9;descricao12331
produto_cantina12332;9.32;47;14;descricao12332
produto_cantina12333;33.67;28;19;descricao12333
produto_cantina12334;20.85;47;15;descricao12334
produto_cantina12335;23.08;3;20;descricao12335
produto_cantina12336;34.36;20;6;descricao12336
produto_cantina12337;5.35;37;3;descricao12337
produto_cantina12338;41.63;40;7;descricao12338
produto_cantina12339;40.42;2;5;descricao12339
produto_cantina12340;22.06;20;16;descricao12340
produto_cantina12341;27.75;12;7;descricao12341
produto_cantina12342;29.52;15;9;descricao12342
produto_cantina12343;35.65;43;6;descricao12343
produto_cantina12344;20.22;42;2;descricao12344
produto_cantina12345;46.93;24;7;descricao12345
produto_cantina12346;20.8;29;20;descricao12346
produto_cantina12347;5.17;48;18;descricao12347
produto_cantina12348;38.38;48;4;descricao12348
produto_cantina12349;24.81;28;1;descricao12349
produto_cantina12350;5.8;20;4;descricao12350
produto_cantina12351;9.9;34;10;descricao12351
produto_cantina12352;25.99;14;20;descricao12352
produto_cantina12353;21.18;2;18;descricao12353
produto_cantina12354;31.16;44;5;descricao12354
produto_cantina12355;7.97;5;2;descricao12355
produto_cantina12356;12.94;38;9;descricao12356
produto_cantina12357;37.91;5;19;descricao12357
produto_cantina12358;20.06;2;14;descricao12358
produto_cantina12359;26.04;39;14;descricao12359
produto_cantina12360;2.5;24;5;descricao12360
produto_cantina12361;32.24;17;9;descricao12361
produto_cantina12362;5.05;27;15;descricao12362
produto_cantina12363;27.29;49;15;descricao12363
produto_cantina12364;27.23;48;18;descricao12364
produto_cantina12365;14.9;46;14;descricao12365
produto_cantina12366;24.23;30;3;descricao12366
produto_cantina12367;32.99;50;10;descricao12367
produto_cantina12368;15.75;11;1;descricao12368
produto_cantina12369;40.73;16;10;descricao12369
produto_cantina12370;41.83;28;13;descricao12370
produto_cantina12371;45.63;34;15;descricao12371
produto_cantina12372;49.74;9;3;descricao12372
produto_cantina12373;2.06;23;18;descricao12373
produto_cantina12374;13.75;44;19;descricao12374
produto_cantina12375;5.36;19;10;descricao12375
produto_cantina12376;2.35;43;15;descricao12376
produto_cantina12377;17.41;32;11;descricao12377
produto_cantina12378;20.93;46;6;descricao12378
produto_cantina12379;30.77;14;6;descricao12379
produto_cantina12380;30.92;37;8;descricao12380
produto_cantina12381;44.38;23;19;descricao12381
produto_cantina12382;20.18;11;13;descricao12382
produto_cantina12383;40.3;15;17;descricao12383
produto_cantina12384;3.32;11;9;descricao12384
produto_cantina12385;15.67;15;5;descricao12385
produto_cantina12386;15.01;48;17;descricao12386
produto_cantina12387;14.8;3;5;descricao12387
produto_cantina12388;6.78;6;2;descricao12388
produto_cantina12389;11.89;39;10;descricao12389
produto_cantina12390;28.23;3;16;descricao12390
produto_cantina12391;42.9;31;2;descricao12391
produto_cantina12392;18.9;3;11;descricao12392
produto_cantina12393;16.57;32;10;descricao12393
produto_cantina12394;20.6;49;15;descricao12394
produto_cantina12395;39.84;19;15;descricao12395
produto_cantina12396;13.87;29;1;descricao12396
produto_cantina12397;38.85;40;18;descricao12397
produto_cantina12398;49.85;40;8;descricao12398
produto_cantina12399;20.23;38;13;descricao12399
produto_cantina12400;26.69;33;12;descricao12400
produto_cantina12401;17.48;41;12;descricao12401
produto_cantina12402;36.43;27;11;descricao12402
produto_cantina12403;3.21;12;6;descricao12403
produto_cantina12404;10.05;20;6;descricao12404
produto_cantina12405;47.1;49;6;descricao12405
produto_cantina12406;12.25;48;11;descricao12406
produto_cantina12407;41.97;14;9;descricao12407
produto_cantina12408;17.12;11;1;descricao12408
produto_cantina12409;40.27;23;18;descricao12409
produto_cantina12410;3.04;1;17;descricao12410
produto_cantina12411;49.29;23;11;descricao12411
produto_cantina12412;16.54;36;16;descricao12412
produto_cantina12413;10.06;30;2;descricao12413
produto_cantina12414;49.87;39;11;descricao12414
produto_cantina12415;37.33;16;8;descricao12415
produto_cantina12416;5.5;44;14;descricao12416
produto_cantina12417;32.52;19;19;descricao12417
produto_cantina12418;20.99;30;3;descricao12418
produto_cantina12419;12.73;34;17;descricao12419
produto_cantina12420;8.86;41;12;descricao12420
produto_cantina12421;19.16;32;12;descricao12421
produto_cantina12422;35.25;28;13;descricao12422
produto_cantina12423;19.23;8;19;descricao12423
produto_cantina12424;32.69;5;13;descricao12424
produto_cantina12425;38.21;29;5;descricao12425
produto_cantina12426;46.96;20;15;descricao12426
produto_cantina12427;35.14;14;5;descricao12427
produto_cantina12428;37.4;4;12;descricao12428
produto_cantina12429;11.52;6;4;descricao12429
produto_cantina12430;38.75;20;6;descricao12430
produto_cantina12431;40.61;23;1;descricao12431
produto_cantina12432;43.94;27;17;descricao12432
produto_cantina12433;5.79;33;6;descricao12433
produto_cantina12434;36.2;32;6;descricao12434
produto_cantina12435;24.23;17;6;descricao12435
produto_cantina12436;42.42;37;2;descricao12436
produto_cantina12437;29.28;23;14;descricao12437
produto_cantina12438;41.82;12;4;descricao12438
produto_cantina12439;7.25;31;17;descricao12439
produto_cantina12440;6.77;23;10;descricao12440
produto_cantina12441;5.75;34;15;descricao12441
produto_cantina12442;48.46;31;18;descricao12442
produto_cantina12443;38.18;33;3;descricao12443
produto_cantina12444;18.46;8;14;descricao12444
produto_cantina12445;17.46;11;7;descricao12445
produto_cantina12446;44.57;48;13;descricao12446
produto_cantina12447;29.85;22;18;descricao12447
produto_cantina12448;48.29;8;1;descricao12448
