nome;valor_venda;quantidade;id_categoria
produto15396;902.9;17;17
produto15397;710.76;27;5
produto15398;4623.08;39;17
produto15399;1900.24;17;4
produto15400;4958.91;2;19
produto15401;4667.15;46;10
produto15402;2338.8;20;15
produto15403;1218.52;31;18
produto15404;3674.77;27;14
produto15405;753.18;38;9
produto15406;1962.05;48;19
produto15407;319.2;5;5
produto15408;792.42;37;9
produto15409;4536.16;18;3
produto15410;3133.23;7;14
produto15411;156.09;16;16
produto15412;2717.58;27;1
produto15413;1938.66;35;13
produto15414;4033.17;20;19
produto15415;2610.73;43;14
produto15416;4363.29;35;6
produto15417;1010.17;5;3
produto15418;128.63;29;14
produto15419;4787.48;12;15
produto15420;3463.59;38;15
produto15421;2099.92;5;13
produto15422;3773.66;38;6
produto15423;4665.0;2;7
produto15424;4951.81;4;18
produto15425;3865.9;31;5
produto15426;3230.46;42;18
produto15427;1306.97;27;18
produto15428;76.84;30;13
produto15429;1349.82;5;20
produto15430;730.75;9;12
produto15431;558.99;44;2
produto15432;796.69;40;12
produto15433;4491.76;26;17
produto15434;4568.2;45;6
produto15435;2260.9;34;13
produto15436;733.3;18;18
produto15437;2846.38;38;18
produto15438;4212.34;19;11
produto15439;4684.43;44;17
produto15440;2965.74;10;4
produto15441;1146.83;45;13
produto15442;3844.26;5;3
produto15443;2982.54;42;17
produto15444;1362.73;9;3
produto15445;1546.79;20;14
produto15446;460.77;2;9
produto15447;513.49;29;17
produto15448;555.98;13;8
produto15449;2549.72;33;14
produto15450;2592.84;7;20
produto15451;2377.38;45;13
produto15452;1876.78;42;13
produto15453;2701.18;24;3
produto15454;2828.75;27;13
produto15455;1354.33;31;19
produto15456;2023.64;42;17
produto15457;4614.79;39;15
produto15458;2353.92;9;5
produto15459;171.24;27;18
produto15460;2422.0;40;12
produto15461;1790.26;43;11
produto15462;114.78;34;9
produto15463;3958.81;11;10
produto15464;797.37;19;2
produto15465;3553.27;4;6
produto15466;2501.42;40;13
produto15467;719.85;26;5
produto15468;2919.02;25;4
produto15469;444.8;9;17
produto15470;3260.96;9;1
produto15471;3250.16;42;3
produto15472;1590.7;45;7
produto15473;3682.09;9;18
produto15474;4613.52;8;6
produto15475;2957.77;37;14
produto15476;3732.58;43;11
produto15477;2203.28;35;16
produto15478;2431.93;2;10
produto15479;2355.01;3;3
produto15480;2706.13;15;11
produto15481;3241.86;9;16
produto15482;318.95;32;4
produto15483;3947.07;29;6
produto15484;1213.13;28;2
produto15485;3064.35;33;10
produto15486;502.75;4;14
produto15487;995.1;2;9
produto15488;1389.58;23;16
produto15489;1329.01;26;8
produto15490;2641.31;6;12
produto15491;838.68;31;5
produto15492;1817.28;29;20
produto15493;2037.23;18;16
produto15494;1560.62;27;17
produto15495;4718.7;2;9
produto15496;1323.8;23;6
produto15497;2631.37;26;5
produto15498;1393.91;1;6
produto15499;4719.66;2;6
produto15500;2151.67;42;4
produto15501;1088.83;1;6
produto15502;4680.31;15;18
produto15503;4804.25;34;1
produto15504;4555.84;5;3
produto15505;472.71;13;17
produto15506;505.9;10;14
produto15507;4196.52;25;14
produto15508;3234.89;15;15
produto15509;4724.41;41;7
produto15510;1220.59;3;9
produto15511;3520.67;18;3
produto15512;3217.65;10;10
produto15513;1403.44;2;3
produto15514;4595.09;6;12
produto15515;1206.6;9;19
produto15516;634.99;35;17
produto15517;3821.8;49;13
produto15518;2968.56;6;15
produto15519;4195.79;23;8
produto15520;4665.39;22;3
produto15521;4844.1;23;9
produto15522;1842.69;10;6
produto15523;3324.55;42;12
produto15524;332.11;31;8
produto15525;613.34;16;9
produto15526;1415.41;41;7
produto15527;1236.36;48;6
produto15528;2150.31;26;4
produto15529;2695.29;46;8
produto15530;997.06;33;20
produto15531;4069.24;20;15
produto15532;1557.23;9;4
produto15533;79.41;42;12
produto15534;3501.6;16;5
produto15535;3606.94;22;7
produto15536;4853.84;41;7
produto15537;1262.66;17;20
produto15538;3732.05;19;10
produto15539;446.19;26;6
produto15540;3529.76;24;16
produto15541;1260.79;32;9
produto15542;4781.19;47;11
produto15543;4234.04;26;16
produto15544;1995.3;3;13
produto15545;1560.42;2;8
produto15546;2130.86;22;1
produto15547;2984.59;30;20
produto15548;4898.28;45;19
produto15549;3631.66;45;5
produto15550;4427.39;19;11
produto15551;3260.9;30;20
produto15552;3393.42;3;17
produto15553;3193.18;47;19
produto15554;2729.47;44;2
produto15555;1921.4;12;6
produto15556;4790.68;30;15
produto15557;2479.02;5;2
produto15558;4424.04;37;12
produto15559;2288.97;18;20
produto15560;3083.31;5;11
produto15561;3357.95;13;17
produto15562;4599.09;37;9
produto15563;253.94;6;7
produto15564;4020.79;42;6
produto15565;3023.95;35;15
produto15566;3692.01;3;10
produto15567;2622.02;4;15
produto15568;4459.2;17;19
produto15569;4007.76;1;13
produto15570;3264.53;49;4
produto15571;951.0;32;4
produto15572;1851.97;11;19
produto15573;4197.94;39;15
produto15574;1206.14;39;13
produto15575;3008.49;33;6
produto15576;2122.6;43;10
produto15577;301.6;27;2
produto15578;944.53;32;2
produto15579;2216.85;24;4
produto15580;2833.31;34;8
produto15581;1882.91;24;10
produto15582;3692.9;46;19
produto15583;283.1;2;3
produto15584;3727.49;44;3
produto15585;1455.35;6;5
produto15586;2020.73;24;2
produto15587;2527.55;25;15
produto15588;929.91;46;19
produto15589;175.24;36;20
produto15590;4801.35;30;16
produto15591;2609.29;12;3
produto15592;1035.14;43;6
produto15593;2908.56;5;2
produto15594;1842.36;28;4
produto15595;92.47;31;2
produto15596;2268.66;33;14
produto15597;2402.1;19;1
produto15598;2389.37;6;20
produto15599;3048.14;22;14
produto15600;1368.59;8;3
produto15601;745.6;26;12
produto15602;2964.59;18;2
produto15603;1878.74;10;19
produto15604;4587.25;11;8
produto15605;3203.2;8;3
produto15606;3846.97;12;6
produto15607;2852.95;10;1
produto15608;1106.41;40;9
produto15609;4945.78;31;1
produto15610;311.72;12;10
produto15611;1729.83;43;6
produto15612;4817.57;25;14
produto15613;2615.0;15;12
produto15614;3041.09;1;18
produto15615;2926.12;40;13
produto15616;4033.24;16;13
produto15617;1831.14;20;13
produto15618;3247.13;18;7
produto15619;1971.8;33;16
produto15620;847.44;40;8
produto15621;3520.85;37;1
produto15622;1413.45;16;6
produto15623;3760.53;31;16
produto15624;1788.95;49;8
produto15625;4242.4;2;17
produto15626;2017.07;9;6
produto15627;47.79;6;16
produto15628;4868.45;32;9
produto15629;3909.29;7;12
produto15630;693.58;18;10
produto15631;960.96;24;1
produto15632;582.85;6;14
produto15633;2413.31;1;4
produto15634;4160.02;14;2
produto15635;3997.15;6;1
produto15636;4284.94;34;20
produto15637;4258.95;27;15
produto15638;4886.35;14;19
produto15639;3895.46;10;3
produto15640;718.86;37;10
produto15641;4649.16;26;1
produto15642;133.91;4;12
produto15643;4872.53;35;4
produto15644;927.23;26;15
produto15645;994.58;36;9
produto15646;1613.26;39;8
produto15647;3654.86;18;13
produto15648;2316.01;13;20
produto15649;2139.16;32;1
produto15650;1902.4;9;8
produto15651;1881.85;26;9
produto15652;4338.74;7;14
produto15653;1632.79;7;17
produto15654;1632.3;12;19
produto15655;1443.6;15;16
produto15656;998.17;15;19
produto15657;2331.57;3;8
produto15658;4078.92;47;8
produto15659;1577.01;33;15
produto15660;4959.93;34;4
produto15661;2669.99;25;9
produto15662;4058.5;18;17
produto15663;1722.36;29;11
produto15664;3734.91;42;9
produto15665;3396.91;33;12
produto15666;1960.59;44;17
produto15667;3965.69;10;8
produto15668;3454.53;32;19
produto15669;3471.23;50;8
produto15670;2152.1;1;14
produto15671;2994.4;9;14
produto15672;3144.59;46;1
produto15673;4843.66;34;16
produto15674;1803.14;1;10
produto15675;1284.51;32;9
produto15676;1346.51;18;12
produto15677;3201.9;23;12
produto15678;2669.59;45;17
produto15679;3321.73;35;16
produto15680;4821.76;17;16
produto15681;80.5;8;4
produto15682;2602.98;38;15
produto15683;1740.1;13;7
produto15684;4894.05;16;5
produto15685;3802.21;16;11
produto15686;1755.96;15;7
produto15687;3098.86;38;5
produto15688;1284.49;43;14
produto15689;1099.58;39;17
produto15690;2402.48;12;19
produto15691;3268.41;18;11
produto15692;3396.57;11;3
produto15693;1205.09;1;14
produto15694;1589.17;11;9
produto15695;4164.92;42;2
produto15696;449.62;1;10
produto15697;2582.19;27;11
produto15698;3837.64;27;19
produto15699;3165.2;14;12
produto15700;2118.47;12;17
produto15701;696.82;50;2
produto15702;2004.03;41;3
produto15703;1079.81;43;15
produto15704;4067.01;15;9
produto15705;2376.37;21;2
produto15706;1556.02;21;10
produto15707;42.85;8;15
produto15708;2478.98;44;17
produto15709;1190.89;17;15
produto15710;1950.74;10;13
produto15711;4215.43;26;5
produto15712;1389.62;45;8
produto15713;1549.97;20;3
produto15714;4477.36;41;11
produto15715;2940.18;18;2
produto15716;617.37;19;1
produto15717;2474.35;2;14
produto15718;3475.3;25;1
produto15719;156.21;36;17
produto15720;605.83;6;16
produto15721;3860.58;3;19
produto15722;4516.26;13;19
produto15723;3204.29;15;12
produto15724;3637.47;45;11
produto15725;3079.42;40;11
produto15726;4403.37;3;11
produto15727;3406.15;35;16
produto15728;1613.38;48;20
produto15729;410.29;20;7
produto15730;4032.04;36;16
produto15731;3077.34;27;1
produto15732;49.94;22;16
produto15733;1755.67;50;17
produto15734;4981.73;44;19
produto15735;2564.7;38;5
produto15736;2250.15;16;14
produto15737;195.55;40;20
produto15738;4987.76;29;9
produto15739;2862.63;34;1
produto15740;402.27;18;9
produto15741;4377.92;4;16
produto15742;1928.72;47;15
produto15743;911.75;29;12
produto15744;1140.76;40;17
produto15745;3390.77;16;8
produto15746;732.12;4;19
produto15747;117.11;7;7
produto15748;2789.51;40;6
produto15749;4331.39;25;10
produto15750;4680.8;1;13
produto15751;4176.63;6;4
produto15752;2651.09;37;5
produto15753;2161.42;9;7
produto15754;40.38;6;8
produto15755;2992.41;30;19
produto15756;454.55;14;17
produto15757;2204.79;23;16
produto15758;3142.27;3;13
produto15759;3490.49;48;13
produto15760;2917.98;49;13
produto15761;2500.86;16;2
produto15762;119.12;34;18
produto15763;1496.07;12;3
produto15764;2092.9;24;19
produto15765;4456.36;8;19
produto15766;4738.39;37;1
produto15767;4938.62;7;1
produto15768;2795.95;38;10
produto15769;1218.15;50;8
produto15770;2286.21;19;16
produto15771;3263.38;35;4
produto15772;1448.56;17;10
produto15773;3028.45;19;15
produto15774;1325.15;11;7
produto15775;426.87;22;17
produto15776;1458.91;1;15
produto15777;632.25;6;4
produto15778;3670.16;6;12
produto15779;412.66;26;6
produto15780;2904.4;40;14
produto15781;4415.8;33;10
produto15782;3562.07;30;18
produto15783;3245.27;45;4
produto15784;2307.78;46;16
produto15785;238.56;10;15
produto15786;2450.06;8;10
produto15787;3070.84;26;4
produto15788;4766.75;38;9
produto15789;2656.32;42;20
produto15790;900.59;12;20
produto15791;2037.11;50;10
produto15792;790.08;10;15
produto15793;207.35;48;19
produto15794;4931.45;35;1
produto15795;4350.26;15;20
produto15796;1080.9;18;9
produto15797;3249.07;5;16
produto15798;4835.72;33;16
produto15799;1302.65;29;12
produto15800;404.3;21;13
produto15801;2911.86;11;13
produto15802;2212.23;13;10
produto15803;473.89;47;11
produto15804;2761.54;1;17
produto15805;2706.25;10;17
produto15806;2390.81;29;18
produto15807;2240.71;18;10
produto15808;368.86;45;3
produto15809;3099.86;1;20
produto15810;1925.63;7;3
produto15811;4045.48;8;14
produto15812;3367.14;36;1
produto15813;199.88;17;14
produto15814;2791.98;30;3
produto15815;317.32;28;17
produto15816;2732.7;38;9
produto15817;4232.55;41;17
produto15818;3347.85;2;12
produto15819;3852.27;17;10
produto15820;1074.96;2;20
produto15821;638.09;33;18
produto15822;2804.35;5;12
produto15823;4216.66;9;9
produto15824;2542.65;8;15
produto15825;3725.16;43;15
produto15826;2644.97;6;11
produto15827;2766.65;20;2
produto15828;4301.79;5;7
produto15829;1169.98;38;2
produto15830;2322.21;38;7
produto15831;2806.26;24;7
produto15832;4773.46;6;1
produto15833;4250.66;19;19
produto15834;702.44;42;12
produto15835;3174.18;19;6
produto15836;3934.91;23;11
produto15837;2210.51;17;18
produto15838;2203.01;7;8
produto15839;4769.91;3;8
produto15840;2063.73;19;20
produto15841;2890.11;9;2
produto15842;2899.81;12;8
produto15843;2422.47;30;7
produto15844;3583.57;13;8
produto15845;4844.36;29;11
produto15846;575.16;12;19
produto15847;734.14;47;17
produto15848;852.61;28;11
produto15849;546.46;36;18
produto15850;3798.96;15;4
produto15851;4020.16;22;13
produto15852;4960.84;28;16
produto15853;1473.59;12;9
produto15854;4061.25;32;18
produto15855;3841.14;20;4
produto15856;4580.08;47;12
produto15857;1256.23;45;11
produto15858;4634.65;35;9
produto15859;714.46;7;1
produto15860;1143.63;28;19
produto15861;1612.79;2;7
produto15862;1026.93;23;20
produto15863;4449.13;40;6
produto15864;229.45;48;18
produto15865;4476.88;39;7
produto15866;761.0;25;16
produto15867;2827.66;50;17
produto15868;140.31;7;3
produto15869;1556.23;34;11
produto15870;2562.39;48;12
produto15871;495.46;42;13
produto15872;4209.13;19;13
produto15873;4330.27;6;7
produto15874;984.16;38;18
produto15875;2801.57;25;2
produto15876;4049.12;32;13
produto15877;3388.94;2;4
produto15878;4838.75;13;3
produto15879;2370.0;24;19
produto15880;3143.55;8;1
produto15881;2640.57;9;18
produto15882;2292.1;9;14
produto15883;1661.77;12;18
produto15884;4657.83;34;17
produto15885;1650.11;4;10
produto15886;2496.98;9;3
produto15887;3573.26;3;17
produto15888;1903.13;17;10
produto15889;4533.77;24;1
produto15890;1331.54;45;14
produto15891;1375.03;4;4
produto15892;3317.05;24;8
produto15893;3601.69;34;11
produto15894;3790.38;26;18
produto15895;836.84;25;10
produto15896;4642.82;24;15
produto15897;1836.86;4;6
produto15898;3696.47;30;15
produto15899;2003.09;4;20
produto15900;291.71;16;1
produto15901;4387.34;13;1
produto15902;1672.8;46;19
produto15903;910.23;29;17
produto15904;3588.64;29;14
produto15905;4936.63;1;13
produto15906;456.94;45;14
produto15907;1596.99;6;8
produto15908;4975.98;14;16
produto15909;1866.53;15;18
produto15910;1465.93;18;15
produto15911;1197.01;35;17
produto15912;4751.41;21;14
produto15913;2928.8;27;10
produto15914;1068.34;37;19
produto15915;774.82;27;7
produto15916;1071.14;48;14
produto15917;1546.15;29;12
produto15918;144.66;49;11
produto15919;2004.34;8;18
produto15920;2145.13;27;1
produto15921;680.4;36;7
produto15922;372.06;13;17
produto15923;1647.1;31;19
produto15924;947.76;3;7
produto15925;2375.19;11;13
produto15926;3712.35;9;7
produto15927;3942.29;49;6
produto15928;4358.57;6;14
produto15929;204.29;26;10
produto15930;1068.51;25;6
produto15931;302.33;17;2
produto15932;1810.95;49;18
produto15933;911.98;18;11
produto15934;371.38;34;8
produto15935;1832.22;24;16
produto15936;2942.52;37;4
produto15937;2992.3;3;20
produto15938;2835.62;49;6
produto15939;790.87;27;2
produto15940;4501.26;23;16
produto15941;1384.97;25;3
produto15942;1130.59;18;1
produto15943;879.08;26;10
produto15944;3099.79;19;16
produto15945;3619.55;19;14
produto15946;315.72;9;16
produto15947;3368.99;21;11
produto15948;4835.44;46;5
produto15949;3600.97;41;3
produto15950;2203.15;29;4
produto15951;486.02;40;2
produto15952;3012.43;48;19
produto15953;1118.25;6;13
produto15954;2690.76;17;4
produto15955;4124.11;15;4
produto15956;3536.72;13;11
produto15957;4653.36;7;3
produto15958;847.9;21;5
produto15959;2221.57;34;14
produto15960;4299.0;1;7
produto15961;4980.94;44;20
produto15962;431.71;39;13
produto15963;1309.84;34;7
produto15964;2757.44;37;15
produto15965;2926.55;44;5
produto15966;567.76;39;10
produto15967;2474.94;17;15
produto15968;560.18;18;12
produto15969;229.48;41;12
produto15970;3270.41;14;4
produto15971;75.54;41;6
produto15972;1966.9;41;12
produto15973;837.85;35;6
produto15974;3939.04;44;10
produto15975;2900.75;37;8
produto15976;3421.83;15;15
produto15977;3511.14;11;19
produto15978;4242.67;37;16
produto15979;3383.2;43;9
produto15980;3775.7;50;6
produto15981;2207.24;25;19
produto15982;3271.9;25;3
produto15983;2708.99;36;16
produto15984;2051.71;9;19
produto15985;2241.56;19;1
produto15986;2527.91;48;20
produto15987;4536.45;27;18
produto15988;4022.01;6;4
produto15989;3686.4;36;19
produto15990;1155.61;32;4
produto15991;1209.74;14;15
produto15992;3795.86;32;6
produto15993;4797.74;18;2
produto15994;44.33;42;8
produto15995;3637.28;35;8
produto15996;3452.03;15;8
produto15997;4381.84;36;17
produto15998;3782.48;27;11
produto15999;669.01;34;19
produto16000;4000.01;10;12
produto16001;215.73;7;18
produto16002;4610.25;50;1
produto16003;3012.35;49;9
produto16004;3864.47;26;17
produto16005;925.45;36;16
produto16006;2072.18;6;7
produto16007;4026.95;19;2
produto16008;4451.08;11;2
produto16009;4859.18;43;6
produto16010;812.83;34;5
produto16011;2542.2;17;1
produto16012;573.53;16;18
produto16013;2560.95;7;14
produto16014;4955.01;50;14
produto16015;261.85;27;10
produto16016;165.72;6;1
produto16017;206.68;19;16
produto16018;1481.15;40;9
produto16019;91.27;11;12
produto16020;2354.75;32;4
produto16021;843.22;9;8
produto16022;3570.37;27;2
produto16023;3365.34;25;16
produto16024;2656.37;40;15
produto16025;333.01;17;15
produto16026;1620.15;11;12
produto16027;4642.9;33;14
produto16028;4561.48;40;8
produto16029;1789.9;14;16
produto16030;4233.61;19;12
produto16031;3209.75;31;7
produto16032;1736.23;45;7
produto16033;4659.27;28;17
produto16034;4677.43;23;5
produto16035;973.07;3;4
produto16036;663.02;32;16
produto16037;3490.58;24;19
produto16038;1652.66;14;13
produto16039;1010.55;46;11
produto16040;1697.64;8;11
produto16041;4099.14;27;11
produto16042;2406.67;17;9
produto16043;2468.24;48;10
produto16044;359.86;29;12
produto16045;930.69;16;15
produto16046;2003.56;32;8
produto16047;2879.46;11;17
produto16048;4965.41;49;12
produto16049;3519.53;41;7
produto16050;680.27;23;9
produto16051;4053.14;50;9
produto16052;2431.71;32;16
produto16053;4471.45;42;8
produto16054;975.19;48;3
produto16055;563.39;14;6
produto16056;1433.84;6;13
produto16057;3633.13;22;3
produto16058;1915.99;28;17
produto16059;3947.83;33;3
produto16060;3361.12;46;10
produto16061;3547.8;29;17
produto16062;3200.84;2;10
produto16063;519.89;27;7
produto16064;1218.0;5;11
produto16065;895.75;3;9
produto16066;4035.69;23;7
produto16067;2532.45;22;20
produto16068;2879.21;27;6
produto16069;3687.96;30;5
produto16070;2886.96;2;14
produto16071;2386.0;33;2
produto16072;3813.31;34;15
produto16073;1838.3;33;8
produto16074;4733.4;40;13
produto16075;3257.58;44;18
produto16076;908.47;25;16
produto16077;1046.93;30;8
produto16078;2078.91;14;19
produto16079;4887.01;31;1
produto16080;4388.84;39;17
produto16081;2458.7;43;15
produto16082;3589.49;23;12
produto16083;125.53;1;20
produto16084;4186.38;4;13
produto16085;585.76;21;6
produto16086;2390.61;8;8
produto16087;3944.96;50;8
produto16088;775.67;13;12
produto16089;2551.43;18;20
produto16090;4562.01;11;13
produto16091;3467.89;33;9
produto16092;3830.45;23;17
produto16093;1462.17;2;18
produto16094;463.55;33;13
produto16095;3976.06;50;19
produto16096;3663.74;24;7
produto16097;3746.23;49;4
produto16098;824.19;21;19
produto16099;3726.13;23;10
produto16100;3843.04;48;1
produto16101;3926.09;22;13
produto16102;3495.84;41;7
produto16103;3429.62;3;18
produto16104;1942.12;19;9
produto16105;4952.9;47;18
produto16106;1567.51;32;13
produto16107;1031.13;21;5
produto16108;281.23;5;18
produto16109;4829.71;48;15
produto16110;307.21;26;15
produto16111;3376.85;48;14
produto16112;3003.08;45;6
