nome;valor_venda;quantidade;id_categoria;litragem;altura;id_tipo_prancha
prancha10070;1641.95;26;15;2.01;6.37;6
prancha10071;2490.53;15;18;9.24;2.0;3
prancha10072;890.29;43;12;2.75;1.8;7
prancha10073;1997.73;27;16;1.46;9.38;5
prancha10074;3971.89;43;10;7.59;4.34;7
prancha10075;4839.35;37;9;2.26;7.86;2
prancha10076;2937.88;21;15;2.14;1.66;6
prancha10077;866.9;42;17;1.13;5.21;4
prancha10078;4376.15;41;14;4.31;6.81;7
prancha10079;1462.56;35;7;1.25;4.2;5
prancha10080;2729.42;18;8;6.97;9.24;7
prancha10081;3414.02;35;8;5.36;5.71;7
prancha10082;88.68;23;13;5.77;4.02;3
prancha10083;2924.96;34;1;3.11;1.79;3
prancha10084;315.02;18;14;9.0;4.37;6
prancha10085;3657.37;41;12;6.06;2.17;7
prancha10086;150.34;38;3;4.25;5.89;3
prancha10087;2218.4;24;15;5.69;1.66;5
prancha10088;3703.36;6;15;3.77;7.05;4
prancha10089;1597.32;25;10;6.67;2.18;7
prancha10090;2382.04;44;16;7.99;9.68;4
prancha10091;2513.32;38;9;7.36;3.16;3
prancha10092;1283.42;45;10;4.23;1.29;5
prancha10093;4845.35;12;19;4.73;7.26;5
prancha10094;1094.44;33;2;2.42;5.75;1
prancha10095;2824.21;33;3;6.2;1.7;6
prancha10096;1970.11;30;4;4.84;1.81;7
prancha10097;794.89;48;10;9.44;3.32;7
prancha10098;4746.68;18;13;4.05;9.93;5
prancha10099;1987.19;14;3;6.26;3.26;2
prancha10100;1603.0;33;15;3.2;4.4;6
prancha10101;1184.41;26;18;2.43;7.2;5
prancha10102;4031.81;25;13;2.44;5.37;6
prancha10103;949.29;47;18;4.38;5.94;3
prancha10104;3587.61;26;6;5.04;2.52;7
prancha10105;1362.17;46;4;2.74;3.42;2
prancha10106;1969.86;46;2;9.51;8.72;5
prancha10107;3047.82;21;6;9.02;3.89;1
prancha10108;2120.03;13;1;5.91;2.02;6
prancha10109;3164.22;32;5;8.83;7.04;7
prancha10110;4249.5;20;15;9.19;8.15;5
prancha10111;3541.58;5;16;1.9;2.0;6
prancha10112;2921.27;10;13;7.46;9.43;2
prancha10113;3918.38;8;7;8.3;8.15;1
prancha10114;3364.71;36;1;6.13;5.04;6
prancha10115;2055.93;12;13;5.36;9.35;4
prancha10116;3600.63;13;4;2.92;1.37;4
prancha10117;4363.56;31;11;9.87;5.28;4
prancha10118;4843.68;12;8;9.32;7.68;5
prancha10119;4826.15;42;18;3.1;1.1;5
prancha10120;2644.5;41;8;3.2;1.19;1
prancha10121;3200.92;14;15;7.42;4.57;7
prancha10122;1100.87;25;2;9.5;6.65;5
prancha10123;3342.68;29;15;2.64;5.24;1
prancha10124;77.2;4;13;7.5;4.07;7
prancha10125;3159.79;21;13;5.66;2.54;2
prancha10126;1432.37;6;4;3.7;1.76;2
prancha10127;3731.78;30;13;2.68;6.36;6
prancha10128;3387.78;25;14;5.4;6.24;3
prancha10129;1475.51;44;16;6.8;5.25;2
prancha10130;1276.95;6;13;1.74;2.74;1
prancha10131;1748.39;11;7;2.71;8.58;1
prancha10132;4751.95;49;14;4.51;8.76;3
prancha10133;3381.68;6;17;1.41;9.76;4
prancha10134;4636.48;42;17;2.18;3.13;3
prancha10135;2862.04;19;8;3.89;3.13;3
prancha10136;4189.1;43;4;9.87;9.34;3
prancha10137;588.53;34;18;8.89;8.11;3
prancha10138;441.13;23;13;4.7;2.11;1
prancha10139;300.53;36;20;8.04;9.38;3
prancha10140;815.55;33;6;3.88;5.48;1
prancha10141;4834.41;19;5;8.23;1.78;2
prancha10142;667.85;15;11;4.97;2.53;7
prancha10143;3801.3;16;3;6.68;9.74;5
prancha10144;405.9;45;9;5.46;7.2;6
prancha10145;301.55;32;12;2.68;4.41;3
prancha10146;717.43;44;11;9.89;7.19;7
prancha10147;3940.8;36;12;8.84;1.25;5
prancha10148;3576.71;17;3;9.26;8.52;2
prancha10149;550.02;24;20;1.58;9.53;2
prancha10150;2420.46;35;13;8.5;3.96;1
prancha10151;1215.95;33;15;5.49;8.87;3
prancha10152;2947.44;29;7;4.12;6.16;2
prancha10153;1522.53;19;19;2.07;9.71;5
prancha10154;304.65;38;15;7.85;1.79;4
prancha10155;4929.29;20;20;1.27;1.91;3
prancha10156;3750.84;19;5;8.47;9.18;7
prancha10157;2404.66;21;7;6.99;5.9;1
prancha10158;3366.94;17;15;7.31;3.01;5
prancha10159;3139.46;50;3;2.21;1.34;4
prancha10160;46.26;36;6;2.87;5.12;3
prancha10161;3451.86;40;17;9.63;9.65;6
prancha10162;4146.2;16;17;4.79;7.99;3
prancha10163;890.07;4;5;2.49;6.69;6
prancha10164;2849.36;32;7;9.75;6.58;3
prancha10165;1541.89;23;8;9.88;3.52;1
prancha10166;4066.33;3;1;9.48;8.39;4
prancha10167;1149.97;48;16;1.65;3.06;4
prancha10168;3884.39;18;16;2.91;3.06;3
prancha10169;3574.81;50;13;4.69;8.74;2
prancha10170;2247.07;24;5;5.68;7.96;3
prancha10171;3552.98;42;6;7.62;1.41;4
prancha10172;2061.13;36;18;6.7;1.22;1
prancha10173;3802.76;41;5;5.89;6.92;5
prancha10174;296.32;23;4;7.66;5.49;4
prancha10175;880.86;24;11;3.17;1.61;5
prancha10176;3310.99;20;17;8.68;3.8;5
prancha10177;2593.2;43;1;1.04;7.51;5
prancha10178;4550.1;35;5;1.62;5.49;6
prancha10179;220.47;34;14;4.92;8.18;2
prancha10180;4539.43;45;9;7.74;5.94;4
prancha10181;4694.87;19;17;4.19;3.62;5
prancha10182;2835.81;20;8;5.76;1.16;6
prancha10183;1855.16;50;17;6.11;2.67;3
prancha10184;1365.54;23;11;8.18;8.96;3
prancha10185;1419.23;38;4;8.85;4.03;1
prancha10186;980.77;6;9;1.69;3.88;7
prancha10187;3341.62;41;17;4.72;7.64;4
prancha10188;3949.46;50;8;9.73;2.7;7
prancha10189;136.46;16;20;9.7;6.88;4
prancha10190;4961.15;50;6;2.22;1.48;3
prancha10191;2413.05;34;2;8.64;5.31;6
prancha10192;1716.21;16;3;9.53;4.41;2
prancha10193;3381.91;36;5;5.97;9.93;6
prancha10194;1181.46;25;10;9.34;3.32;1
prancha10195;4021.76;16;2;7.42;4.18;3
prancha10196;4687.24;22;1;3.16;3.44;2
prancha10197;4140.86;7;4;1.75;2.97;1
prancha10198;3235.04;38;10;5.48;8.26;7
prancha10199;4887.42;21;9;8.31;7.48;1
prancha10200;2425.15;7;4;4.1;2.57;1
prancha10201;1797.62;20;2;5.43;1.2;4
prancha10202;1931.07;40;14;1.41;1.55;4
prancha10203;3036.17;9;20;9.54;5.41;3
prancha10204;3279.54;6;12;3.55;9.49;1
prancha10205;2976.29;27;17;9.49;7.99;5
prancha10206;1528.44;13;13;8.64;7.46;1
prancha10207;307.54;18;7;2.64;8.52;1
prancha10208;4477.18;18;14;9.57;7.75;3
prancha10209;2754.19;13;18;2.36;5.52;6
prancha10210;4062.96;29;11;3.77;2.81;1
prancha10211;3643.77;22;10;4.41;3.73;6
prancha10212;2603.95;13;6;4.41;5.29;4
prancha10213;3259.05;45;15;1.85;9.49;5
prancha10214;4519.75;44;12;4.37;5.22;4
prancha10215;2724.87;24;10;4.72;5.88;2
prancha10216;1760.95;17;15;9.02;1.79;5
prancha10217;1599.31;34;9;5.92;7.96;6
prancha10218;2089.97;32;4;8.35;9.76;1
prancha10219;4771.12;44;15;5.89;8.08;3
prancha10220;1782.09;10;8;9.74;4.11;3
prancha10221;4438.32;22;14;6.14;6.77;2
prancha10222;4550.71;14;16;6.26;9.35;2
prancha10223;3928.26;13;1;3.39;3.48;2
prancha10224;4813.69;6;9;7.53;2.14;7
prancha10225;1793.98;35;12;8.01;7.71;2
prancha10226;3594.27;21;12;8.05;6.93;6
prancha10227;3221.27;1;5;8.18;9.1;4
prancha10228;1095.12;16;11;1.09;1.45;6
prancha10229;2174.85;44;4;9.35;6.72;4
prancha10230;2620.46;8;3;1.59;5.72;4
prancha10231;1037.9;50;20;3.4;3.63;5
prancha10232;3349.12;4;2;4.43;9.92;7
prancha10233;1518.62;4;17;1.7;8.12;1
prancha10234;4487.03;13;2;6.1;3.14;4
prancha10235;976.65;16;16;6.44;8.11;4
prancha10236;3782.09;5;17;8.78;2.24;4
prancha10237;1105.07;34;1;7.69;4.05;3
prancha10238;3810.84;1;9;6.36;8.79;7
prancha10239;1775.2;11;6;4.18;8.18;3
prancha10240;4882.02;35;8;7.85;5.61;4
prancha10241;2494.89;15;14;7.16;5.1;1
prancha10242;4202.2;5;19;8.55;9.34;4
prancha10243;238.28;11;1;3.03;3.74;5
prancha10244;2670.45;49;10;3.26;1.9;6
prancha10245;3497.71;12;8;3.66;3.3;1
prancha10246;3500.09;24;8;2.82;7.88;4
prancha10247;4257.94;24;18;6.27;6.86;2
prancha10248;3583.58;32;14;6.57;2.46;5
prancha10249;4778.68;2;11;6.48;7.57;3
prancha10250;1067.34;37;2;2.52;3.8;1
prancha10251;2384.96;5;17;5.34;7.1;7
prancha10252;110.55;11;7;5.54;5.68;2
prancha10253;790.64;26;1;9.52;3.88;4
prancha10254;4979.8;7;6;9.06;3.6;3
prancha10255;408.4;14;8;8.04;4.47;3
prancha10256;662.95;45;15;3.71;9.07;2
prancha10257;3946.01;44;6;8.35;8.77;3
prancha10258;2968.4;5;19;6.27;6.53;7
prancha10259;883.67;2;3;6.46;6.03;1
prancha10260;3258.08;48;1;1.36;7.94;7
prancha10261;4598.7;24;5;8.78;6.17;5
prancha10262;3715.29;1;17;8.13;3.69;1
prancha10263;3553.13;23;5;2.38;4.67;2
prancha10264;3532.14;3;13;2.69;4.96;2
prancha10265;4153.27;45;1;4.66;4.64;2
prancha10266;2973.82;44;15;8.07;2.73;5
prancha10267;95.94;31;6;5.88;3.15;3
prancha10268;1577.17;46;7;2.93;8.97;2
prancha10269;886.8;6;5;1.35;6.47;7
prancha10270;1336.92;46;6;8.71;9.55;4
prancha10271;1547.35;44;13;4.56;9.37;2
prancha10272;1321.39;18;16;6.32;5.56;3
prancha10273;1828.13;46;12;6.82;6.52;7
prancha10274;1799.35;34;3;1.99;2.97;3
prancha10275;4826.23;19;20;3.83;1.86;1
prancha10276;1973.87;35;1;5.97;5.63;5
prancha10277;641.83;9;3;8.68;2.94;5
prancha10278;4821.11;25;16;1.13;5.22;1
prancha10279;2482.82;24;19;8.87;9.96;6
prancha10280;3796.19;50;7;3.24;1.53;3
prancha10281;2196.62;36;13;2.71;9.76;7
prancha10282;3883.35;39;20;5.49;3.14;1
prancha10283;2986.16;20;19;3.9;8.45;1
prancha10284;1488.8;21;4;3.73;8.97;1
prancha10285;4428.88;18;15;5.06;1.49;4
prancha10286;3375.82;9;2;4.06;9.09;1
prancha10287;853.85;47;16;1.76;8.97;2
prancha10288;3075.25;2;2;4.02;8.59;1
prancha10289;3332.72;13;19;3.8;4.81;6
prancha10290;4594.23;37;3;7.62;8.92;2
prancha10291;329.17;22;8;2.2;6.2;5
prancha10292;2363.71;13;20;1.7;4.16;6
prancha10293;3381.11;37;4;9.04;2.71;6
prancha10294;786.51;36;3;9.11;9.92;6
prancha10295;197.26;48;2;1.86;6.13;2
prancha10296;1472.55;33;15;1.94;9.92;6
prancha10297;2372.85;8;8;4.82;5.83;7
prancha10298;4458.97;45;7;5.91;3.56;4
prancha10299;3467.42;34;2;8.73;9.39;6
prancha10300;1238.72;42;6;1.41;5.44;1
prancha10301;165.67;3;14;3.69;3.63;7
prancha10302;4103.95;7;17;8.5;6.62;5
prancha10303;3009.33;13;9;1.26;6.28;2
prancha10304;1870.36;28;8;9.75;8.06;1
prancha10305;22.7;38;19;9.27;7.25;2
prancha10306;3349.37;34;13;6.42;8.94;4
prancha10307;4306.91;47;1;8.1;2.51;5
prancha10308;836.7;23;7;8.99;7.03;7
prancha10309;4360.19;40;8;6.88;8.17;6
prancha10310;3284.36;37;15;5.56;4.73;2
prancha10311;2729.77;31;8;6.35;4.22;6
prancha10312;3204.63;31;5;9.99;6.43;3
prancha10313;1666.75;37;16;2.44;1.98;7
prancha10314;1171.85;12;17;8.8;3.71;3
prancha10315;4117.16;14;13;7.69;1.69;2
prancha10316;1535.45;2;6;3.53;4.38;6
prancha10317;2260.92;14;17;6.57;6.09;3
prancha10318;3554.46;31;2;8.32;8.33;3
prancha10319;1530.11;4;4;3.58;4.11;5
prancha10320;3213.09;21;6;3.31;6.62;5
prancha10321;850.69;23;17;3.1;7.31;2
prancha10322;2525.25;6;3;3.49;2.55;1
prancha10323;4335.93;41;1;7.03;7.32;2
prancha10324;2369.9;22;2;1.14;7.12;3
prancha10325;4894.38;2;3;6.58;1.07;2
prancha10326;2573.76;10;16;6.39;6.76;1
prancha10327;3557.05;28;1;9.45;5.54;4
prancha10328;217.62;19;2;8.47;4.09;7
prancha10329;1882.69;20;20;8.87;2.08;1
prancha10330;1409.99;36;10;1.91;9.24;5
prancha10331;2621.3;41;19;6.97;8.37;1
prancha10332;3572.25;30;3;2.85;7.58;5
prancha10333;4368.87;6;19;1.95;6.88;3
prancha10334;237.3;38;17;9.5;3.73;1
prancha10335;4250.32;26;7;7.79;9.74;1
prancha10336;2783.22;39;2;2.55;2.88;3
prancha10337;3904.98;18;13;6.84;8.85;4
prancha10338;2082.43;39;16;1.11;4.01;2
prancha10339;3714.09;6;7;5.35;6.18;5
prancha10340;782.11;18;18;7.96;8.27;2
prancha10341;1675.21;15;7;1.39;4.98;3
prancha10342;4855.7;2;10;1.3;1.0;3
prancha10343;3073.68;26;4;7.46;7.72;7
prancha10344;4977.35;15;16;3.3;6.61;1
prancha10345;194.24;32;13;3.72;7.8;1
prancha10346;4986.51;12;13;6.46;8.37;6
prancha10347;3169.17;6;14;3.82;9.47;3
prancha10348;1802.49;50;4;9.59;1.11;4
prancha10349;2883.26;48;6;6.68;2.45;7
prancha10350;3220.25;3;7;3.32;1.71;1
prancha10351;2492.56;34;1;3.39;6.92;7
prancha10352;4594.61;6;4;4.03;6.3;6
prancha10353;1621.13;22;17;6.73;9.74;4
prancha10354;3802.2;37;14;1.05;7.79;5
prancha10355;805.29;29;20;6.86;9.96;7
prancha10356;908.2;50;10;8.82;3.54;6
prancha10357;2769.29;18;9;4.32;1.84;6
prancha10358;116.06;7;7;6.69;4.04;7
prancha10359;2411.76;50;11;6.04;8.39;1
prancha10360;2126.43;6;13;3.44;4.97;7
prancha10361;3558.03;43;17;6.53;5.52;3
prancha10362;1031.11;44;20;5.35;7.26;5
prancha10363;563.96;5;9;4.72;4.0;5
prancha10364;1639.11;6;7;2.81;8.79;4
prancha10365;2787.03;33;6;1.13;3.9;7
prancha10366;4584.18;22;19;8.98;2.73;4
prancha10367;2999.57;1;16;5.8;5.9;4
prancha10368;1915.79;46;20;7.44;8.64;6
prancha10369;4016.19;14;4;5.73;6.9;2
prancha10370;3404.79;38;13;7.1;2.2;4
prancha10371;170.67;29;8;6.86;6.07;2
prancha10372;527.27;5;6;1.13;3.73;5
prancha10373;521.66;10;4;7.27;2.57;2
prancha10374;3687.49;18;1;9.7;9.15;3
prancha10375;2828.29;41;14;6.57;5.54;3
prancha10376;379.86;3;16;3.91;4.94;6
prancha10377;4191.91;22;16;9.82;3.92;2
prancha10378;3995.39;46;13;7.85;3.41;7
prancha10379;4034.41;48;16;6.78;5.88;4
prancha10380;4982.47;38;3;8.26;9.65;6
prancha10381;4792.94;7;14;7.72;3.43;5
prancha10382;4383.87;48;18;9.34;7.3;2
prancha10383;4917.68;14;3;9.84;2.15;6
prancha10384;3080.59;39;7;1.96;1.81;2
prancha10385;4519.7;20;5;5.92;1.33;4
prancha10386;2967.51;37;12;2.63;2.82;4
prancha10387;3120.5;25;20;1.5;8.26;1
prancha10388;122.24;29;12;6.65;4.67;1
prancha10389;2840.27;26;17;9.38;7.66;4
prancha10390;3950.7;12;5;8.22;5.25;1
prancha10391;422.19;30;14;5.33;7.47;5
prancha10392;4735.68;15;9;5.35;7.72;5
prancha10393;1457.13;25;5;3.77;1.19;4
prancha10394;1383.36;18;12;5.88;3.28;3
prancha10395;3012.79;16;8;6.4;4.54;3
prancha10396;2921.93;21;2;1.32;5.64;6
prancha10397;3484.12;33;13;5.27;1.04;5
prancha10398;1707.43;11;13;9.91;7.39;4
prancha10399;2288.49;27;18;5.86;1.19;1
prancha10400;3708.63;35;20;8.43;8.86;7
prancha10401;2545.01;34;2;5.13;2.19;7
prancha10402;4149.03;46;8;7.72;6.75;2
prancha10403;4762.05;44;15;9.67;7.15;5
prancha10404;2744.28;46;18;4.58;5.63;1
prancha10405;3941.12;1;15;1.54;3.54;4
prancha10406;537.11;44;7;6.37;6.9;4
prancha10407;251.63;35;5;1.94;2.43;4
prancha10408;4415.26;23;9;6.67;6.2;2
prancha10409;2047.0;25;9;7.69;8.33;6
prancha10410;2365.7;46;13;6.57;8.85;3
prancha10411;3839.7;26;14;5.13;1.26;1
prancha10412;333.12;1;20;3.96;9.24;4
prancha10413;451.61;38;7;5.13;9.88;6
prancha10414;4169.52;7;5;5.3;5.75;5
prancha10415;4975.25;17;18;2.74;3.12;5
prancha10416;846.56;50;12;2.1;9.44;1
prancha10417;2717.85;33;6;4.33;7.93;4
prancha10418;3966.02;48;19;2.42;8.04;3
prancha10419;4981.8;10;6;3.91;5.3;7
prancha10420;1157.83;24;14;5.42;2.41;3
prancha10421;3242.0;38;3;2.16;1.76;3
prancha10422;1573.35;22;5;7.01;3.89;4
prancha10423;4447.79;1;4;3.41;2.67;2
prancha10424;1905.89;44;19;5.81;7.47;3
prancha10425;1916.79;38;15;5.43;2.51;3
prancha10426;1591.43;9;3;9.83;1.16;1
prancha10427;3249.88;13;19;7.49;9.34;5
prancha10428;2540.21;31;3;9.95;2.47;2
prancha10429;1186.26;7;11;5.97;5.41;3
prancha10430;3317.85;49;16;4.03;9.85;6
prancha10431;3692.15;16;15;9.42;4.65;7
prancha10432;2267.8;41;10;4.73;3.02;4
prancha10433;1775.44;32;20;2.41;1.79;3
prancha10434;1922.97;31;7;1.93;9.56;2
prancha10435;2075.31;21;13;3.21;4.83;5
prancha10436;3524.13;27;5;5.36;2.43;3
prancha10437;2466.37;35;16;2.02;4.85;2
prancha10438;3356.05;48;19;1.45;4.16;1
prancha10439;622.74;46;16;7.03;6.04;3
prancha10440;689.14;40;1;1.34;5.48;6
prancha10441;3816.24;45;17;6.26;9.1;3
prancha10442;2742.84;27;6;5.78;7.18;6
prancha10443;643.08;33;4;4.2;5.04;2
prancha10444;1582.51;25;11;3.27;6.91;3
prancha10445;1223.54;11;6;3.34;2.12;6
prancha10446;3057.73;46;9;5.58;4.83;6
prancha10447;142.59;21;3;9.15;4.56;5
prancha10448;4089.51;4;18;8.19;3.63;7
prancha10449;2043.76;14;10;1.04;8.96;3
prancha10450;2060.41;28;12;1.53;5.41;6
prancha10451;4820.85;22;16;4.74;9.33;4
prancha10452;1590.34;9;3;6.74;7.76;4
prancha10453;3189.86;38;9;8.55;3.38;7
prancha10454;3681.32;10;20;4.51;2.84;5
prancha10455;1949.61;5;18;6.96;2.56;3
prancha10456;3018.59;16;3;1.28;8.3;2
prancha10457;4098.91;18;15;4.18;9.27;5
prancha10458;4090.5;34;3;7.47;5.0;2
prancha10459;3313.89;13;12;3.64;9.26;3
prancha10460;1867.79;31;7;4.46;6.63;4
prancha10461;4805.21;25;20;5.12;2.86;6
prancha10462;4806.26;21;19;9.17;6.06;7
prancha10463;1107.14;21;20;1.49;9.52;7
prancha10464;3413.93;14;14;7.13;9.12;4
prancha10465;580.62;16;12;6.37;5.75;6
prancha10466;1160.51;19;18;9.46;6.98;6
prancha10467;2553.74;3;11;9.36;5.78;3
prancha10468;850.03;27;12;2.49;6.02;1
prancha10469;791.69;19;15;6.64;7.19;3
prancha10470;2437.58;7;8;2.1;6.79;5
prancha10471;3910.74;34;12;1.79;8.6;2
prancha10472;193.67;10;11;6.32;8.02;5
prancha10473;2195.71;37;14;6.96;7.89;2
prancha10474;3376.42;48;16;5.35;5.1;4
prancha10475;4159.96;11;7;2.66;1.4;4
prancha10476;4403.35;38;2;9.85;7.01;3
prancha10477;2894.07;8;16;3.52;9.5;5
prancha10478;3297.53;3;14;5.42;6.24;5
prancha10479;4185.21;33;6;5.33;3.33;1
prancha10480;2128.03;46;1;1.39;5.79;3
prancha10481;4520.67;19;7;4.86;3.97;1
prancha10482;2855.87;30;15;2.17;2.04;3
prancha10483;4059.4;29;12;4.0;2.36;7
prancha10484;2178.8;42;11;9.55;1.67;5
prancha10485;3791.82;48;8;3.43;8.45;5
prancha10486;2744.8;33;12;6.65;7.95;3
prancha10487;3178.54;44;3;6.5;9.24;6
prancha10488;2374.2;42;18;7.45;2.95;6
prancha10489;4892.81;27;19;9.24;6.4;2
prancha10490;827.46;45;16;6.78;6.61;3
prancha10491;4417.86;2;12;4.63;2.77;5
prancha10492;1276.37;34;17;1.05;1.65;1
prancha10493;3482.16;9;5;1.84;4.79;4
prancha10494;1161.71;26;12;8.67;4.84;7
prancha10495;2549.54;26;19;4.29;1.44;2
prancha10496;4397.28;33;3;8.35;7.31;4
prancha10497;4973.65;19;14;6.62;4.4;7
prancha10498;1192.74;12;1;4.02;4.09;3
prancha10499;4504.75;46;18;2.13;3.82;1
prancha10500;58.53;9;8;2.46;1.49;6
prancha10501;2533.8;8;12;2.12;3.48;1
prancha10502;1582.53;44;8;6.48;1.42;7
prancha10503;4234.56;24;3;6.43;3.74;4
prancha10504;1004.62;21;18;7.96;1.24;3
prancha10505;1699.48;42;9;3.83;8.21;4
prancha10506;3257.53;16;10;7.34;2.01;5
prancha10507;4861.03;9;5;3.83;7.82;1
prancha10508;656.02;32;6;1.28;2.62;2
prancha10509;2047.21;25;1;4.7;7.8;5
prancha10510;428.44;44;10;3.95;6.14;2
prancha10511;3296.85;22;11;5.68;7.13;1
prancha10512;3133.12;29;12;3.24;5.71;3
prancha10513;3937.04;50;5;6.67;8.23;5
prancha10514;1893.11;4;8;8.92;3.95;1
prancha10515;58.02;50;10;9.19;1.48;2
prancha10516;1458.78;8;17;7.87;7.0;2
prancha10517;2811.98;36;17;5.66;6.7;6
prancha10518;1829.26;14;11;2.55;2.43;1
prancha10519;1083.39;37;8;9.38;5.58;5
prancha10520;4487.24;44;16;1.01;3.64;1
prancha10521;475.55;27;10;1.15;7.76;2
prancha10522;3565.94;26;19;6.14;3.96;3
prancha10523;1518.0;5;17;7.02;2.33;7
prancha10524;2286.22;25;14;1.08;1.18;1
prancha10525;3818.87;33;5;2.87;6.47;7
prancha10526;3956.19;1;5;3.22;4.13;5
prancha10527;4192.27;25;2;8.73;9.93;2
prancha10528;4773.75;2;12;1.68;8.99;6
prancha10529;2227.01;44;4;9.38;3.29;7
prancha10530;270.04;1;6;5.59;4.04;1
prancha10531;2705.5;24;9;1.48;4.93;6
prancha10532;2898.57;41;17;2.95;1.39;1
prancha10533;1150.47;47;7;4.59;7.01;2
prancha10534;687.75;8;12;7.46;1.14;3
prancha10535;2417.81;46;3;2.66;7.51;1
prancha10536;1002.4;8;18;6.39;7.69;4
prancha10537;2218.9;9;10;8.44;3.8;4
prancha10538;3894.5;7;6;4.96;4.71;1
prancha10539;2623.2;31;18;2.78;8.36;5
prancha10540;4594.31;27;1;8.11;9.28;3
prancha10541;4864.41;49;12;7.07;5.68;5
prancha10542;4652.46;35;18;5.86;4.98;1
prancha10543;4309.53;12;18;7.25;2.39;3
prancha10544;3338.45;22;15;1.78;7.89;6
prancha10545;170.73;19;4;4.06;1.88;3
prancha10546;3995.06;1;2;5.54;6.21;2
prancha10547;3741.06;34;4;1.71;7.46;5
prancha10548;1631.67;47;11;6.75;4.43;5
prancha10549;1177.85;23;20;2.15;3.52;7
prancha10550;4611.71;4;1;6.47;3.7;4
prancha10551;3840.73;39;13;3.44;8.09;1
prancha10552;4510.27;40;1;3.01;6.5;3
prancha10553;4951.36;31;10;3.63;2.89;7
prancha10554;409.31;36;15;9.06;8.76;7
prancha10555;4382.12;41;13;6.34;3.88;1
prancha10556;3772.87;32;5;9.52;4.14;3
prancha10557;2526.6;23;19;4.34;4.19;7
prancha10558;1651.4;9;12;1.76;8.83;4
prancha10559;4054.93;38;2;2.32;4.85;6
prancha10560;2836.07;21;10;1.87;5.69;5
prancha10561;756.49;49;2;2.03;7.58;6
prancha10562;2524.75;39;3;8.81;1.44;7
prancha10563;2720.67;31;11;9.79;2.91;2
prancha10564;1324.14;28;12;1.01;4.19;5
prancha10565;3537.25;16;18;7.27;8.94;5
prancha10566;2017.99;32;11;6.6;1.39;7
prancha10567;1557.15;41;3;7.37;9.25;6
prancha10568;2336.31;27;19;6.9;1.69;7
prancha10569;469.55;39;4;6.97;3.02;2
prancha10570;278.52;48;8;7.25;1.26;3
prancha10571;738.23;21;20;2.04;6.18;3
prancha10572;1753.86;40;17;1.49;3.64;3
prancha10573;2858.31;12;15;4.44;9.47;3
prancha10574;3849.21;50;7;7.59;4.31;5
prancha10575;4945.69;44;9;4.71;6.35;7
prancha10576;2531.55;15;12;3.27;5.37;6
prancha10577;1168.26;49;10;6.73;8.35;3
prancha10578;1126.31;32;10;3.47;5.9;2
prancha10579;3151.98;40;19;7.85;8.91;2
prancha10580;2126.93;16;10;8.88;8.9;2
prancha10581;1605.92;33;1;8.12;6.63;7
prancha10582;155.05;10;9;5.42;3.18;2
prancha10583;948.25;1;1;9.5;3.83;6
prancha10584;3895.08;38;17;2.78;3.88;6
prancha10585;1799.91;14;12;5.69;9.44;7
prancha10586;2478.1;26;7;2.15;9.72;4
prancha10587;1367.88;31;7;7.62;6.34;6
prancha10588;4500.76;25;18;3.9;8.57;1
prancha10589;1533.82;15;9;3.64;4.54;5
prancha10590;4821.45;27;4;9.37;8.65;3
prancha10591;344.9;30;19;4.75;7.94;2
prancha10592;3026.14;2;2;8.02;1.32;4
prancha10593;1243.63;42;17;8.38;1.83;3
prancha10594;323.73;23;3;3.91;6.87;4
prancha10595;249.98;34;10;5.84;2.33;6
prancha10596;1428.09;3;13;1.91;7.15;4
prancha10597;2563.09;39;10;3.79;6.38;7
prancha10598;2447.13;46;11;6.61;1.74;6
prancha10599;2156.73;3;6;4.88;6.98;7
prancha10600;3511.74;8;15;3.88;6.97;7
prancha10601;603.18;5;11;5.25;1.58;2
prancha10602;4954.01;28;3;3.82;3.4;7
prancha10603;2452.73;5;5;9.72;7.34;2
prancha10604;231.88;48;17;4.3;4.25;2
prancha10605;3986.55;5;7;2.27;3.27;7
prancha10606;1974.39;42;13;4.17;8.23;4
prancha10607;2301.66;48;6;9.83;3.12;1
prancha10608;1420.22;11;11;6.83;1.97;1
prancha10609;1742.07;27;8;8.44;9.09;4
prancha10610;4036.58;48;17;4.12;1.95;1
prancha10611;4088.4;9;2;8.62;5.46;2
prancha10612;2472.07;29;2;8.55;1.78;6
prancha10613;943.43;14;10;5.56;8.48;7
prancha10614;1636.64;13;2;6.33;2.77;5
prancha10615;78.74;48;6;3.18;3.13;2
prancha10616;535.46;40;3;6.44;3.67;6
prancha10617;4552.19;6;4;1.71;4.9;5
prancha10618;1411.74;33;20;8.21;8.15;5
prancha10619;2664.33;16;15;1.41;9.74;5
prancha10620;2762.79;46;9;6.36;5.06;4
prancha10621;4847.28;25;7;8.61;6.73;6
prancha10622;217.1;16;18;6.54;7.88;2
prancha10623;44.56;45;5;1.59;8.29;3
prancha10624;970.27;3;15;7.59;6.76;6
prancha10625;4907.93;3;17;3.25;8.87;5
prancha10626;3190.82;21;18;3.27;8.55;4
prancha10627;4623.44;41;20;9.05;5.81;6
prancha10628;2191.62;50;13;8.74;9.74;5
prancha10629;2752.2;43;10;3.38;6.54;5
prancha10630;3959.7;10;12;5.13;1.82;7
prancha10631;4616.1;32;16;4.9;5.18;5
